ID;Departamento;Tasa_desocupación_Junio_agosto2023;Región;FormaPago;MontoSolicitado;Cuota;TasaSeguro;TasaEfectivaAnual;TasaNominalAnual;TasaPeriodica;Plazo;Garantia;Etapa;Proceso;ESTADO_CAUSAL;CAUSAL;Activos;Area_y/o_Empresa;Cargo_actual_o_ocupación;Cargo_Clasificado;Edad_a_la_fecha;Generación;Estrato;Gasto_mensual_totaL;Gastos_Familiares;Gastos_Obligatorios;Género;Ingresos_anuales;Ingresos_Financieros;Ingresos_Honorarios;Nicho_de_mercado;Nivel_de_Educación;Nº_de_hijos;Ocupación;Pagaduría;Pasivos;Patrimonio;PEPS;Personas_a_cargo;Profesión_Clasificada;Salario_Pensión;Segmento_Actual;Tipo_Contrato;Tipo_de_vivienda;Tipo_persona;NICHO;SECTOR_EMPLEO;Indicador_carga_1222;ASOCIADO;% Part.;RIESGO
76332206;Antioquía;8,30%;Andina;Nomina 50%;14000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;6500000 ;NO APLICA;NINGUNO;ESCRIBIENTE;38;Millenials ;2;286884 ;720513 ;1118211 ;Femenino;1649178 ;1270316 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;AJ- MEDELLIN;16400000 ;2111574 ;No;0;ABOGADO;1649178 ;Preferente;Término indefinido;Propia;Natural;Magisterio;PÚBLICO;0,344554664;No;100,00%;Riesgo Medio
34558164;Córdoba;12,40%;Caribe;Nomina 50%;40000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;Sistema Nacional de Justicia;PÚBLICO;0,319600319;Si;10,47%;Riesgo Alto
84087796;HUILA;13,30%;Andina;Nomina 50%;10000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;120000000 ;FISCALIA GENERAL;ASISTENTE DE FISCAL;ASISTENTE;58;X;3;2257952 ;523302 ;679648 ;Masculino;3138978 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Tecnólogo;0;Empleado Público;FG_ NEIVA;60000000 ;2111574 ;No;0;SIN INFORMACIÓN;3138978 ;Clasico;Propiedad;Propia;Natural;#N/D;PÚBLICO;1,21;No;48,13%;Riesgo Alto
17806046;Nariño;10,30%;Pacífico;Nomina 50%;24000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;320000000 ;PROCURADURIA;Profesional;PROFESIONAL;60;X;4;2833264 ;22400 ;4800000 ;Masculino;4864000 ;381414 ;60030 ;PROCURADURÍA;Especialización;0;Empleado Público;PROCURADURIA GENERAL DE LA NACION;55668036 ;2111574 ;No;0;DERECHO;4864000 ;Clasico;Término indefinido;Propia;Natural;Magisterio;PÚBLICO;1,183499538;Si;79,26%;Riesgo Medio
56052157;HUILA;13,30%;Andina;Nomina 50%;35000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;44;X;3;1976755 ;523302 ;679648 ;Masculino; -   ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;0;SIN INFORMACIÓN; -   ;Preferente;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
23161126;CAUCA;8,90%;Andina;Nomina 50%;6000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;70000000 ;FISCALIA GENERAL;Asistente;ASISTENTE;52;X;4;2253413 ;1021227 ;1846629 ;Femenino;4399697 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;1;Empleado Público;FG_ POPAYAN;55668036 ;2111574 ;No;2;ESTUDIANTE;4399697 ;Preferente;Termino fijo;Familiar;Natural;Pensionados;PENSIONADOS;0,607578598;Si;92,00%;Riesgo Bajo
84007750;Guajira;13,30%;Caribe;Nomina 50%;30010000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;Masculino;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Clasico;Sin información;Sin Información;Natural;Magisterio;PÚBLICO;0,4024531;No;67,34%;Riesgo Alto
17803135;Guajira;13,30%;Caribe;Nomina 50%;15000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;250000000 ;SECRETARIA MUNICIPAL DE R;Pensionado;DOCENTE;69;Baby Boomers;3;2137588 ;936946 ;2500000 ;Masculino;4800000 ;1257000 ;60030 ;MAGISTERIO;Secundaria;0;Empleado Público;SECRETARIA EDUCACION RIOHACHA;55668036 ;2111574 ;No;0;SIN INFORMACIÓN;4800000 ;Preferente;Término indefinido;Propia;Natural;Pensionados;PENSIONADOS;0,297636234;Si;95,99%;Riesgo Bajo
12616672;Guajira;13,30%;Caribe;Nomina 50%;30700000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;1000000 ;NO APLICA;NINGUNO;SIN INFORMACIÓN;50;X;3;1120000 ;1120000 ;679648 ;Femenino;2100000 ;381414 ;60030 ;Otros Nichos;Técnico;0;Empleado Público;SECRETARIA EDUCACI DPTAL GUAJIRA;500000 ;2111574 ;No;0;SIN INFORMACIÓN;2100000 ;Clasico;Sin información;Sin Información;Natural;Sistema Nacional de Justicia;PÚBLICO;1,099471886;Si;100,00%;Riesgo Medio
36537584;Guajira;13,30%;Caribe;Nomina 50%;50000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;1 ;COLPENSIONES;Pensionado;PENSIONADO (A);70;Baby Boomers;3;6831699 ;1691396 ;1562107 ;Femenino;5790596 ;5000000 ;60030 ;PENSIONADOS;Especialización;0;Empleado Público;COLPENSIONES;55668036 ;2111574 ;No;2;DERECHO;5790596 ;Preferente;Termino fijo;Arrendada;Natural;Magisterio;PÚBLICO;0,413537731;Si;59,45%;Riesgo Bajo
9192350;Guajira;13,30%;Caribe;Nomina 50%;37900000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;70000000 ;NO APLICA;NINGUNO;DOCENTE;47;X;3;198656 ;496544 ;164933 ;Masculino;1365332 ;40960 ;60030 ;Otros Nichos;Técnico;0;Empleado Público;SECRETARIA EDUCACI DPTAL GUAJIRA;55668036 ;2111574 ;No;0;DOCENTE;1365332 ;Clasico;Término indefinido;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,928784589;Si;21,81%;Riesgo Bajo
11322850;Magdalena;8,10%;Caribe;Nomina 50%;8500000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;3003993 ;ENTIDAD POR CLASIFICAR;Asistente;ESCRIBIENTE;72;Baby Boomers;4;1082335 ;523302 ;679648 ;Masculino;1497000 ;381414 ;60030 ;OTRAS;Secundaria;0;Empleado Público;SIN PAGADURIA;55668036 ;2111574 ;No;1;ADMINISTRADOR;1497000 ;Preferente;Término indefinido;Familiar;Natural;Magisterio;PÚBLICO;1,21;Si;48,13%;Riesgo Bajo
40445697;Magdalena;8,10%;Caribe;Nomina 50%;110000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;70000000 ;ADMINISTRACION JUDICIAL;Secretario(A);SECRETARIO (A);63;Baby Boomers;3;2826000 ;1271172 ;3011007 ;Masculino;3520098 ;2668838 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;0;Empleado Público;AJ - STA MARTA;35000000 ;2111574 ;No;3;DERECHO;3520098 ;Preferente;Término indefinido;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
17348128;Magdalena;8,10%;Caribe;Nomina 50%;77000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;NO APLICA;NINGUNO;DOCENTE (A);67;Baby Boomers;5;10000 ;1758436 ;2946600 ;Femenino;8218590 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;SECRETARIA EDUCACION STA MARTA;0 ;2111574 ;No;0;TRABAJADOR SOCIAL;8218590 ;Clasico;Término indefinido;Propia;Natural;Rama Ejecutiva;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
13235574;Sucre;10,90%;Caribe;Nomina 50%;20000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;150000000 ;ENTIDAD POR CLASIFICAR;TECNOLOGO PROCEDIMIENTO JUDICIAL;ASISTENTE;65;Baby Boomers;2;2500000 ; -   ; -   ;Masculino;5697371 ; -   ; -   ;OTRAS;Secundaria;2;Empleado Público;FG_SINCELEJO;20000000 ; -   ;No;0;ADMINISTRADOR;5697371 ;Preferente;Provisionalidad;Propia;Natural;Otros Segmentos **;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
13353026;CASANARE;13,40%;Orinoquia;Nomina 50%;16500000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;PROFESIONAL UNIVERSITARIO;PROFESIONAL;49;X;3;759740 ;523302 ;679648 ;Masculino;5787998 ;381414 ;60030 ;Otros Nichos;Especialización;0;Empleado Público;SECRETARIA DE EDUCACION DE CASANARE;20000000 ;80000000 ;No;2;ABOGADO;5787998 ;Clasico;Provisionalidad;Familiar;Natural;Rama Ejecutiva;PÚBLICO;1,147539337;Si;79,33%;Riesgo Bajo
13469767;CASANARE;13,40%;Orinoquia;Nomina 50%;20000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;2400000 ;AJ TUNJA;Secretario(A);SECRETARIO (A);45;X;1; -   ;1030540 ;679648 ;Femenino;2290089 ;381414 ;60030 ;Rama Judicial;Universitario;0;Empleado Privado;AJ - TUNJA;55668036 ;2111574 ;No;1;ABOGADO;2290089 ;Clasico;Termino fijo;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,586661347;No;11,08%;Riesgo Medio
17111636;CASANARE;13,40%;Orinoquia;Nomina 50%;12000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;90000000 ;NO APLICA;OPERARIO;AUXILIAR DE VENTAS;51;X;3;273000 ; -   ; -   ;Masculino;15516850 ; -   ; -   ;Otros Nichos;Técnico;1;Empleado Público;EMPRESAACUEDUCALCANT Y ASEO YOPAL;10000000 ; -   ;No;0;SIN INFORMACIÓN;15516850 ;Premium;Término indefinido;Arrendada;Natural;Pensionados;PENSIONADOS;1,21;No;48,13%;Riesgo Alto
24138171;CASANARE;13,40%;Orinoquia;Nomina 50%;12000000;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;90000000 ;NO APLICA;OPERARIO;AUXILIAR DE VENTAS;51;X;3;273000 ; -   ; -   ;Masculino;15516850 ; -   ; -   ;Otros Nichos;Técnico;1;Empleado Público;EMPRESAACUEDUCALCANT Y ASEO YOPAL;10000000 ; -   ;No;0;SIN INFORMACIÓN;15516850 ;Premium;Término indefinido;Arrendada;Natural;Rama Ejecutiva;PÚBLICO;0,930924411;Si;28,27%;Riesgo Alto
91179075;Caquetá;13,40%;Amazonia;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;DEFENSOR (A);70;Baby Boomers;3;2542000 ;523302 ;679648 ;Femenino;5082586 ;381414 ;60030 ;Otros Nichos;Especialización;0;Empleado Público;SIN PAGADURIA;100000000 ;2111574 ;No;0;SIN INFORMACIÓN;5082586 ;Clasico;En carrera;Familiar;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
5559239;Caquetá;13,40%;Amazonia;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000 ;FISCALIA GENERAL;NINGUNO;PENSIONADO;37;Millenials ;3;10000 ;523302 ;525360 ;Masculino;7346920 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Pensionado;FG - NC BOGOTA;10000 ;2111574 ;No;0;SIN INFORMACIÓN;7346920 ;Clasico;Término indefinido;Arrendada;Natural;Pensionados;PENSIONADOS;0,799378917;No;59,13%;Riesgo Bajo
17113569;Tolima;14,50%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;DEFENSORIA DEL PUEBLO;PROFESIONAL ESPACIALIZADO;PROFESIONAL;54;X;3;3199351 ;1865848 ;200000 ;Femenino;6151337 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;DEFENSORIA DEL PUEBLO;200000 ;2111574 ;No;0;SIN INFORMACIÓN;6151337 ;Clasico;Provisionalidad;Familiar;Natural;#N/D;PÚBLICO;1,21;No;48,13%;Riesgo Alto
28403955;Tolima;14,50%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000000 ;NO APLICA;CITADOR GRADO;CITADOR;37;Millenials ;3;900000 ;523302 ;679648 ;Femenino;2084940 ;381414 ;60030 ;Otros Nichos;Secundaria;0;Empleado Público;PROCURADURIA GENERAL DE LA NACION;0 ;2111574 ;No;2;SIN INFORMACIÓN;2084940 ;Clasico;Sin información;Arrendada;Natural;Pensionados;PENSIONADOS;0,626106211;Si;87,71%;Riesgo Bajo
13641090;Caldas;9,00%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;1 ;FALTA INFORMACION;Secretario(A);SECRETARIO (A);62;X;2;1 ;964222 ;2948872 ;Femenino;5359427 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Tecnólogo;0;Empleado Público;AJ -NEIVA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;5359427 ;Preferente;Sin información;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,649705287;Si;3,98%;Riesgo Bajo
13818231;Caldas;9,00%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;30000000 ;NO APLICA;NINGUNO;CONDUCTOR;40;Millenials ;3;426244 ;523302 ;500000 ;Masculino;2876482 ;381414 ;60030 ;Otros Nichos;Tecnólogo;0;Empleado Público;CORPORAC. - AJ;0 ;2111574 ;No;1;SIN INFORMACIÓN;2876482 ;Clasico;Termino fijo;Propia;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
13822989;Antioquía;8,30%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;150000000 ;NO APLICA;PENSIONADA;PENSIONADO (A);74;Baby Boomers;3;250450 ; -   ; -   ;Femenino;2500000 ; -   ; -   ;Otros Nichos;Maestría;0;Pensionado;COLPENSIONES;1500000 ; -   ;No;0;SIN INFORMACIÓN;2500000 ;Clasico;Sin información;Familiar;Natural;Pensionados;PENSIONADOS;1,21;Si;48,13%;Riesgo Alto
1130613726;Antioquía;8,30%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;181415000 ;NO APLICA;NINGUNO;NINGUNO;59;X;3;5435310 ;933577 ;3565660 ;Femenino;5899603 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;GOBERNACION  CUNDINAMARCA;55668036 ;2111574 ;No;0;MEDICO;5899603 ;Clasico;Termino fijo;Propia;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
31304139;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;250000000 ;AJ BUCARAMANGA;NINGUNO;PROFESIONAL;51;X;3;4476110 ; -   ;909488 ;Masculino;6511360 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;AJ - BUCARAMANGA;147056000 ;2111574 ;No;0;ABOGADO;6511360 ;Preferente;Término indefinido;Familiar;Natural;Pensionados;PENSIONADOS;1,7;Si;65,66%;Riesgo Bajo
73072309;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;180000000 ;NO APLICA;NINGUNO;SERVICIOS PUBLICOS Y/O EMPLEADOS OFICIALES;79;Baby Boomers;3;1423900 ; -   ; -   ;Masculino;7200000 ; -   ; -   ;Fopep;Especialización;0;Pensionado;COLPENSIONES;180000000 ; -   ;No;1;DERECHO;7200000 ;Preferente Plus;Propiedad;Familiar;Natural;Sistema Nacional de Justicia;PENSIONADOS;0,320038105;Si;10,62%;Riesgo Bajo
11309114;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;250000000 ;NO APLICA;PENSIONADO;PENSIONADO (A);79;Baby Boomers;4;1500000 ;1500000 ; -   ;Masculino;3647517 ; -   ; -   ;Otros Nichos;Universitario;0;Pensionado;COLPENSIONES;10000000 ;240000000 ;No;0;SIN INFORMACIÓN;3647517 ;Clasico;Sin información;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;No;48,13%;Riesgo Alto
1061688770;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;FOPEP;NINGUNO;PENSIONADO (A);66;Baby Boomers;4;800000 ; -   ; -   ;Femenino;3716755 ; -   ; -   ;PENSIONADOS;Universitario;0;Pensionado;FONDO DE PENSIONES PUBLICAS NIVEL NACIONAL;51381000 ; -   ;No;0;ADMINISTRADOR;3716755 ;Preferente;Sin información;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;0,404347826;Si;96,38%;Riesgo Alto
1116919726;HUILA;13,30%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;RAMA JUDICIAL;NINGUNO;ASISTENTE;67;Baby Boomers;4;1000000 ; -   ; -   ;Masculino;6917439 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Universitario;0;Empleado Público;AJ - BUCARAMANGA;10000000 ; -   ;No;3;PENDIENTE;6917439 ;Preferente;Sin información;Familiar;Natural;Magisterio;PÚBLICO;1,21;No;48,13%;Riesgo Alto
38283732;Norte de Santander;10,70%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
28916866;Norte de Santander;10,70%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ABOGADO (A);71;Baby Boomers;3;2900000 ; -   ; -   ;Masculino;5205124 ; -   ; -   ;Otros Nichos;Tecnólogo;0;Pensionado;COLPENSIONES;80000000 ; -   ;No;1;SIN INFORMACIÓN;5205124 ;Clasico;Sin información;Familiar;Natural;Magisterio;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
10220103;Norte de Santander;10,70%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ENFERMERO(A);49;X;3;485000 ; -   ; -   ;Femenino;1552400 ; -   ; -   ;Otros Nichos;Técnico;0;Empleado Público;SIN PAGADURIA;80000000 ; -   ;No;0;SIN INFORMACIÓN;1552400 ;Clasico;Provisionalidad;Familiar;Natural;Pensionados;PENSIONADOS;4,808927811;Si;11,08%;Riesgo Bajo
75074098;Risaralda;8,60%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ENFERMERO(A);49;X;3;485000 ; -   ; -   ;Femenino;1552400 ; -   ; -   ;Otros Nichos;Técnico;0;Empleado Público;SIN PAGADURIA;80000000 ; -   ;No;0;SIN INFORMACIÓN;1552400 ;Clasico;Provisionalidad;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,43104209;Si;86,98%;Riesgo Medio
52170669;Risaralda;8,60%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ENFERMERO(A);49;X;3;485000 ; -   ; -   ;Femenino;1552400 ; -   ; -   ;Otros Nichos;Técnico;0;Empleado Público;SIN PAGADURIA;80000000 ; -   ;No;0;SIN INFORMACIÓN;1552400 ;Clasico;Provisionalidad;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;1,32383906;Si;4,54%;Riesgo Alto
8313745;HUILA;13,30%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;Pensionados;PENSIONADOS;0,228016891;Si;95,18%;Riesgo Bajo
34966415;CAUCA;8,90%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000000 ;NO APLICA;PENSIONADO;PENSIONADO;65;Baby Boomers;3;10000 ;10000 ; -   ;Femenino;1160000 ; -   ; -   ;Otros Nichos;Secundaria;0;Pensionado;COLPENSIONES;1000000 ;9000000 ;No;1;SIN INFORMACIÓN;1160000 ;Clasico;Sin información;Familiar;Natural;Pensionados;PENSIONADOS;1,012892902;No;23,47%;Riesgo Bajo
10966833;CAUCA;8,90%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor; -   ;FISCALIA GENERAL;Tecnico;TECNICO;66;Baby Boomers;3;1800000 ;523302 ;1800000 ;Masculino;5043300 ;381414 ;60030 ;Otros Nichos;Universitario;1;Empleado Público;FG_CARTAGENA;55668036 ;2111574 ;No;3;SIN INFORMACIÓN;5043300 ;Preferente;Termino fijo;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,43447386;Si;0,68%;Riesgo Alto
78027383;CAUCA;8,90%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;150000000 ;FISCALIA GENERAL;NINGUNO;TECNICO;60;X;2;3000000 ; -   ; -   ;Masculino;4659455 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Secundaria;0;Empleado Público;FISCALIA GENERAL FLORENCIA;29000000 ; -   ;No;2;NINGUNO;4659455 ;Preferente;Término indefinido;Arrendada;Natural;Sistema Nacional de Justicia;PÚBLICO;0,60849497;Si;82,88%;Riesgo Bajo
23196698;CAUCA;8,90%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000000 ;RAMA JUDICIAL;NINGUNO;OFICIAL;37;Millenials ;3;3000000 ; -   ; -   ;Femenino;5400000 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;AJ -NEIVA;150000000 ; -   ;No;3;ADMINISTRADOR;5400000 ;Clasico;Provisionalidad;Familiar;Natural;Pensionados;PENSIONADOS;3,760021958;Si;8,52%;Riesgo Alto
7719755;CAUCA;8,90%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000000 ;NO APLICA;NINGUNO;COORDINADOR (A);31;Millenials ;1;1000000 ; -   ; -   ;Masculino;3802320 ; -   ; -   ;Otros Nichos;Universitario;0;Empleado Público;SIN PAGADURIA;4300000 ; -   ;No;1;SIN INFORMACIÓN;3802320 ;Clasico;Labor contratada;Arrendada;Natural;Magisterio;PÚBLICO;0,553997742;Si;70,38%;Riesgo Alto
88030806;Chocó;24,70%;Pacífico;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;57;X;3;1976755 ;825540 ;2018280 ;Femenino;4082131 ;381414 ;60030 ;Otros Nichos;Ninguno;0;Empleado Público;CONTRALORIA GENERAL DE LA REPUBLICA;55668036 ;2111574 ;No;0;SIN INFORMACIÓN;4082131 ;Clasico;Término indefinido;Propia;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
